time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-23T20:29:29.650Z,19.2096672,-155.4308319,31.87,1.99,md,21,156,0.06154,0.15,hv,hv71346382,2020-01-23T20:32:49.010Z,"5km E of Pahala, Hawaii",earthquake,0.7,1.15,0.24,3,automatic,hv,hv
2020-01-23T20:22:49.359Z,39.1847,-119.6681,10.1,0.8,ml,7,258.82,0.049,0.2688,nn,nn00715764,2020-01-24T02:08:11.634Z,"8km ENE of Carson City, Nevada",earthquake,,3.3,0.05,2,reviewed,nn,nn
2020-01-23T20:19:11.800Z,51.8543333,-177.9663333,3.86,1.7,ml,6,127,0.04626,0.07,av,av62128341,2020-01-24T23:46:12.850Z,"12km ESE of Tanaga Volcano, Alaska",earthquake,0.3,0.64,0.136,6,reviewed,av,av
2020-01-23T20:18:12.650Z,35.8805,-117.6891667,9.78,0.61,ml,18,78,0.07426,0.13,ci,ci39279864,2020-01-24T18:07:50.284Z,"21km ESE of Little Lake, CA",earthquake,0.2,0.45,0.111,6,reviewed,ci,ci
2020-01-23T20:17:33.720Z,38.7869987,-122.7623367,1.76,0.24,md,8,89,0.01376,0.01,nc,nc73330926,2020-01-23T20:55:02.853Z,"1km NNW of The Geysers, CA",earthquake,0.5,0.67,,1,automatic,nc,nc
2020-01-23T20:16:46.400Z,35.6713333,-117.4793333,3.04,1.13,ml,24,64,0.08579,0.19,ci,ci37433189,2020-01-24T00:24:14.084Z,"13km SSW of Searles Valley, CA",earthquake,0.22,0.48,0.14,17,reviewed,ci,ci
2020-01-23T20:16:43.130Z,35.8765,-117.692,1.61,0.81,ml,10,77,0.07885,0.16,ci,ci39279856,2020-01-23T20:20:27.251Z,"20km ESE of Little Lake, CA",earthquake,0.38,0.63,0.347,11,automatic,ci,ci
2020-01-23T20:12:59.009Z,59.6629,-150.5083,44.3,3.3,ml,,,,0.55,ak,ak02012dcclc,2020-01-27T22:56:06.891Z,"45km ESE of Fritz Creek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-01-23T20:11:40.070Z,19.4020004,-155.2884979,1.19,1.93,ml,23,41,0.01179,0.1,hv,hv71346332,2020-01-23T20:17:14.280Z,"6km WSW of Volcano, Hawaii",earthquake,0.18,0.2,0.18,12,automatic,hv,hv
2020-01-23T20:07:05.360Z,33.473,-116.5105,13.77,0.82,ml,30,57,0.07963,0.16,ci,ci39279848,2020-01-23T21:16:36.141Z,"18km ESE of Anza, CA",earthquake,0.25,0.46,0.126,22,reviewed,ci,ci
2020-01-23T20:06:04.030Z,37.4475,-120.039,33.23,1.98,md,7,138,0.1157,0.05,nc,nc73330921,2020-01-28T02:00:04.820Z,"8km WSW of Mariposa, CA",earthquake,0.48,1.59,0.264,9,reviewed,nc,nc
2020-01-23T20:03:16.280Z,47.5596667,-113.8498333,5.99,-0.14,md,5,161,0.323,0.04,mb,mb80379189,2020-01-24T17:07:27.220Z,"19km E of Ronan, Montana",earthquake,0.41,6.45,,1,reviewed,mb,mb
2020-01-23T20:02:53.160Z,51.8603333,-177.9775,4.88,2.97,ml,11,89,,0.28,av,av62128321,2020-01-24T23:43:09.840Z,"11km ESE of Tanaga Volcano, Alaska",earthquake,0.55,0.57,0.297,16,reviewed,av,av
2020-01-23T20:02:52.920Z,51.8546667,-177.9823333,5.32,2.91,ml,4,129,0.04085,0.05,av,av62128326,2020-01-24T23:45:11.680Z,"11km ESE of Tanaga Volcano, Alaska",earthquake,0.37,0.4,0.195,5,reviewed,av,av
2020-01-23T20:01:49.080Z,35.666,-117.4586667,7.18,0.4,ml,10,114,0.07938,0.09,ci,ci39279840,2020-01-24T18:11:23.536Z,"12km SSW of Searles Valley, CA",earthquake,0.29,0.42,0.063,3,reviewed,ci,ci
2020-01-23T19:58:48.860Z,37.5693333,-118.8658333,3.51,0.71,md,15,179,0.03575,0.06,nc,nc73330916,2020-01-24T00:05:03.291Z,"12km SE of Mammoth Lakes, CA",earthquake,0.54,0.72,0.249,13,reviewed,nc,nc
2020-01-23T19:40:45.710Z,35.9244995,-120.4766693,4.41,0.72,md,15,94,0.01586,0.07,nc,nc73330901,2020-01-23T19:42:24.161Z,"5km NW of Parkfield, CA",earthquake,0.32,0.65,0.33,4,automatic,nc,nc
2020-01-23T19:38:48.820Z,33.9253333,-117.8795,7.14,1.06,ml,23,57,0.04186,0.21,ci,ci39279824,2020-01-23T21:22:57.219Z,"2km ENE of Brea, CA",earthquake,0.35,0.66,0.149,8,reviewed,ci,ci
2020-01-23T19:36:17.800Z,35.6485,-117.5336667,4.69,1.08,ml,15,114,0.08496,0.2,ci,ci39279816,2020-01-23T19:40:05.178Z,"13km ENE of Ridgecrest, CA",earthquake,0.48,0.9,0.249,11,automatic,ci,ci
2020-01-23T19:35:09.190Z,45.1795,-112.4315,-2,1.23,ml,9,107,0.217,0.15,mb,mb80379194,2020-01-24T17:24:18.810Z,"16km ESE of Dillon, Montana",quarry blast,0.56,31.61,0.216,6,reviewed,mb,mb
2020-01-23T19:16:20.070Z,35.8743333,-117.6875,3.74,0.13,ml,8,96,0.07936,0.05,ci,ci39279808,2020-01-23T19:19:57.636Z,"21km ESE of Little Lake, CA",earthquake,0.19,1.8,0.02,4,automatic,ci,ci
2020-01-23T19:15:56.310Z,41.3005,-122.1365,4.07,1.82,md,13,82,0.02851,0.07,nc,nc73330896,2020-01-23T22:07:36.456Z,"5km N of McCloud, CA",earthquake,0.29,0.44,0.259,9,reviewed,nc,nc
2020-01-23T19:12:25.680Z,19.2124996,-155.4219971,32.18,1.94,ml,43,139,0.03398,0.13,hv,hv71346192,2020-01-23T19:18:00.110Z,"6km E of Pahala, Hawaii",earthquake,0.6,0.78,0.2,3,automatic,hv,hv
2020-01-23T19:05:09.736Z,62.6143,-150.3249,68.8,1.6,ml,,,,0.87,ak,ak02012cpb73,2020-01-27T22:49:11.311Z,"34km NNW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-23T19:02:15.620Z,47.557,-113.8481667,16.86,2.49,ml,19,137,0.326,0.16,mb,mb80379134,2020-01-23T20:37:18.270Z,"19km E of Ronan, Montana",earthquake,0.42,0.86,0.254,7,reviewed,mb,mb
2020-01-23T19:01:25.490Z,17.8798,-66.8338,13,2.82,md,10,238,0.1056,0.31,pr,pr2020023049,2020-01-27T12:23:24.131Z,"12km SE of Guanica, Puerto Rico",earthquake,1.51,0.68,0.08,5,reviewed,pr,pr
2020-01-23T19:00:21.000Z,60.0288333,-153.097,-1.42,0.09,ml,5,168,0.03313,0.07,av,av70866424,2020-01-27T21:13:28.500Z,"54km SSW of Redoubt Volcano, Alaska",earthquake,0.32,1.15,0.177,5,reviewed,av,av
2020-01-23T18:59:55.210Z,45.0798333,-111.7256667,-2,0.98,ml,11,122,0.271,0.16,mb,mb80379209,2020-01-24T17:41:10.670Z,"29km SE of Virginia City, Montana",quarry blast,0.75,31.61,0.24,2,reviewed,mb,mb
2020-01-23T18:59:30.670Z,33.0553333,-114.9813333,-0.2,1.47,ml,15,63,0.08293,0.32,ci,ci39279792,2020-01-24T18:16:55.676Z,"46km NNW of Los Algodones, B.C., MX",quarry blast,0.71,31.61,0.173,7,reviewed,ci,ci
2020-01-23T18:59:27.320Z,38.831501,-122.8188324,1.43,0.66,md,12,79,0.01481,0.01,nc,nc73330891,2020-01-23T19:34:03.029Z,"8km NW of The Geysers, CA",earthquake,0.26,0.95,0.1,2,automatic,nc,nc
2020-01-23T18:58:45.050Z,35.9565,-117.3795,3.57,1.04,ml,19,70,0.1018,0.14,ci,ci39279784,2020-01-24T18:20:12.948Z,"21km N of Searles Valley, CA",earthquake,0.2,0.6,0.098,9,reviewed,ci,ci
2020-01-23T18:58:12.560Z,35.6623333,-117.485,2.93,1.06,ml,17,109,0.07791,0.14,ci,ci39279776,2020-01-23T21:16:51.143Z,"14km SSW of Searles Valley, CA",earthquake,0.3,0.61,0.165,13,reviewed,ci,ci
2020-01-23T18:53:24.399Z,62.7817,-150.8847,31.2,1.4,ml,,,,1.19,ak,ak02012ce6mo,2020-01-27T22:49:10.707Z,"64km NW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-23T18:52:43.120Z,33.0643333,-116.0323333,11.49,1.3,ml,46,31,0.1458,0.24,ci,ci39279760,2020-01-24T18:55:11.799Z,"13km SE of Ocotillo Wells, CA",earthquake,0.22,0.63,0.087,39,reviewed,ci,ci
2020-01-23T18:50:05.364Z,85.9876,28.6179,10,4.7,mb,,87,7.378,0.69,us,us60007e0p,2020-01-23T19:23:14.040Z,"North of Svalbard",earthquake,11.2,1.9,0.051,114,reviewed,us,us
2020-01-23T18:49:58.700Z,58.3951,-150.8795,0,2.9,ml,,,,0.63,ak,ak02012cder3,2020-01-27T22:49:10.092Z,"112km NE of Kodiak, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-23T18:49:47.990Z,35.8906667,-117.7363333,8.41,0.6,ml,10,128,0.08829,0.16,ci,ci39279768,2020-01-24T18:27:17.615Z,"16km ESE of Little Lake, CA",earthquake,0.43,1.16,0.182,2,reviewed,ci,ci
2020-01-23T18:48:36.530Z,38.8886681,-122.9976654,4.18,1.74,md,25,76,0.09986,0.04,nc,nc73330881,2020-01-23T20:48:02.811Z,"9km N of Cloverdale, CA",earthquake,0.41,1.32,0.17,8,automatic,nc,nc
2020-01-23T18:44:17.600Z,19.4381667,-155.6041667,-2.83,2.3,ml,48,62,0.01366,0.13,hv,hv71346127,2020-01-23T20:34:21.960Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.17,0.18,0.127,25,reviewed,hv,hv
2020-01-23T18:41:16.940Z,17.869,-66.8873,5,2.61,md,8,246,0.1064,0.21,pr,pr2020023047,2020-01-27T12:22:52.115Z,"11km S of Guanica, Puerto Rico",earthquake,0.87,0.51,0.2,4,reviewed,pr,pr
2020-01-23T18:28:57.850Z,51.8485,-177.9721667,6,3.02,ml,4,142,0.04397,0.05,av,av62128281,2020-01-28T00:39:08.700Z,"12km ESE of Tanaga Volcano, Alaska",earthquake,0.42,0.38,0.227,5,reviewed,av,av
2020-01-23T18:24:02.300Z,53.853,-166.9026667,5.12,-0.04,ml,4,270,0.0611,0.31,av,av70866414,2020-01-27T21:00:51.180Z,"24km W of Dutch Harbor, Alaska",earthquake,2.12,4.35,0.157,4,reviewed,av,av
2020-01-23T18:20:44.710Z,19.454834,-155.5926666,-2.39,1.82,ml,25,57,0.009962,0.27,hv,hv71346082,2020-01-23T18:26:20.390Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake,0.54,0.36,4.07,5,automatic,hv,hv
2020-01-23T18:18:08.680Z,53.8408333,-166.8885,6.32,0.3,ml,5,187,0.04754,0.24,av,av70866404,2020-01-27T20:55:49.260Z,"23km W of Unalaska, Alaska",earthquake,0.7,1.67,0.201,5,reviewed,av,av
2020-01-23T18:07:13.980Z,17.961,-66.9428,11,2.8,md,12,208,0.0651,0.15,pr,pr2020023044,2020-01-27T12:49:16.955Z,"3km WSW of Guanica, Puerto Rico",earthquake,0.98,0.45,0.25,6,reviewed,pr,pr
2020-01-23T18:05:53.555Z,51.5885,179.126,3.8,3.6,ml,,,,0.65,ak,ak02012c3z0z,2020-01-27T22:49:09.122Z,"52km SW of Semisopochnoi Island, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-01-23T18:02:40.840Z,53.8363333,-166.911,7.29,0.85,ml,6,152,0.03324,0.21,av,av70866399,2020-01-27T20:53:45.780Z,"24km W of Unalaska, Alaska",earthquake,0.59,1.33,0.155,4,reviewed,av,av
2020-01-23T18:01:21.330Z,53.8383333,-166.909,7.24,0.31,ml,6,152,0.03557,0.17,av,av70866394,2020-01-27T20:44:40.540Z,"24km WSW of Dutch Harbor, Alaska",earthquake,0.5,1.13,0.133,5,reviewed,av,av
2020-01-23T18:00:26.800Z,33.8503333,-117.504,1.3,1.59,ml,32,62,0.05906,0.23,ci,ci39279704,2020-01-23T18:04:19.447Z,"4km SSE of Home Gardens, CA",quarry blast,0.3,0.53,0.193,34,automatic,ci,ci
2020-01-23T18:00:20.890Z,53.837,-166.9003333,7.15,0.16,ml,6,141,0.03749,0.27,av,av70866389,2020-01-27T20:42:09.780Z,"24km WSW of Dutch Harbor, Alaska",earthquake,0.77,1.69,0.165,5,reviewed,av,av
2020-01-23T17:59:03.800Z,53.8405,-166.8901667,5.34,0.15,ml,5,188,0.04735,0.09,av,av70866384,2020-01-27T20:38:37.780Z,"23km W of Unalaska, Alaska",earthquake,0.42,1.05,0.295,5,reviewed,av,av
2020-01-23T17:58:01.990Z,17.943,-66.952,11,2.2,md,12,216,0.0796,0.11,pr,pr2020023046,2020-01-27T11:10:58.267Z,"5km SW of Guanica, Puerto Rico",earthquake,0.66,0.4,0.27,5,reviewed,pr,pr
2020-01-23T17:54:12.190Z,53.8393333,-166.8873333,6.76,0.32,ml,5,185,0.04596,0.24,av,av70866374,2020-01-27T20:25:27.090Z,"23km WSW of Dutch Harbor, Alaska",earthquake,0.71,1.61,0.23,5,reviewed,av,av
2020-01-23T17:48:35.650Z,38.2983333,-112.866,5.67,0.98,md,13,85,0.1603,0.1,uu,uu60357622,2020-01-24T19:51:46.880Z,"16km SE of Milford, Utah",earthquake,0.36,2.18,0.251,7,reviewed,uu,uu
2020-01-23T17:46:51.560Z,53.8348333,-166.8835,7.2,-0.07,ml,5,182,0.04125,0.19,av,av70866364,2020-01-27T20:14:47.640Z,"23km WSW of Dutch Harbor, Alaska",earthquake,0.88,1.43,0.126,5,reviewed,av,av
2020-01-23T17:45:32.110Z,53.842,-166.9018333,7.35,-0.31,ml,4,269,0.05032,0.18,av,av70866359,2020-01-27T20:12:15.930Z,"24km WSW of Dutch Harbor, Alaska",earthquake,1.48,1.49,0.117,4,reviewed,av,av
2020-01-23T17:37:03.990Z,17.9031,-66.8395,12,2.48,md,12,235,0.0822,0.09,pr,pr2020023042,2020-01-27T11:09:26.635Z,"9km SSE of Maria Antonia, Puerto Rico",earthquake,0.92,0.46,0.4,4,reviewed,pr,pr
2020-01-23T17:27:43.230Z,34.0136667,-116.0566667,8.59,1.66,ml,53,57,0.1136,0.13,ci,ci39279680,2020-01-23T19:04:00.065Z,"14km S of Twentynine Palms, CA",earthquake,0.14,0.36,0.172,41,reviewed,ci,ci
2020-01-23T17:17:28.560Z,35.985,-117.4018333,2.58,1.9,ml,23,162,0.1015,0.13,ci,ci39279672,2020-01-23T18:47:12.253Z,"24km N of Searles Valley, CA",earthquake,0.31,0.53,0.141,26,reviewed,ci,ci
2020-01-23T17:16:50.490Z,47.5583333,-113.8651667,5.99,0.99,ml,7,135,0.321,0.1,mb,mb80379124,2020-01-23T17:25:38.220Z,"18km E of Ronan, Montana",earthquake,0.73,7.58,,0,reviewed,mb,mb
2020-01-23T17:16:32.230Z,33.6346667,-116.7346667,16.3,0.87,ml,32,54,0.04768,0.09,ci,ci39279656,2020-01-23T17:28:02.900Z,"10km NNW of Anza, CA",earthquake,0.16,0.26,0.207,18,reviewed,ci,ci
2020-01-23T17:14:28.850Z,19.1763325,-155.4586639,35.64,1.82,md,38,162,0.08116,0.14,hv,hv71345977,2020-01-23T17:17:46.920Z,"3km SE of Pahala, Hawaii",earthquake,0.74,0.89,0.14,6,automatic,hv,hv
2020-01-23T17:12:57.700Z,17.901,-66.8496,14,2.14,md,12,221,0.0798,0.23,pr,pr2020023041,2020-01-27T11:06:56.362Z,"9km SE of Guanica, Puerto Rico",earthquake,1.12,0.84,0.32,4,reviewed,pr,pr
2020-01-23T17:10:27.270Z,35.8481667,-117.654,5.6,0.78,ml,17,93,0.05616,0.15,ci,ci37433133,2020-01-23T20:12:44.220Z,"24km WNW of Searles Valley, CA",earthquake,0.27,0.74,0.158,5,reviewed,ci,ci
2020-01-23T17:10:11.440Z,35.9356667,-117.7131667,2.37,0.62,ml,12,99,0.05239,0.16,ci,ci39279632,2020-01-23T17:13:51.132Z,"17km E of Little Lake, CA",earthquake,0.43,0.36,0.209,7,automatic,ci,ci
2020-01-23T17:09:34.820Z,32.6791667,-115.64,10.13,1.43,ml,21,108,0.0787,0.24,ci,ci39279616,2020-01-23T18:28:09.112Z,"12km WSW of Heber, CA",earthquake,0.48,0.76,0.208,20,reviewed,ci,ci
2020-01-23T17:06:37.560Z,47.5741667,-113.8361667,5.99,-0.19,md,6,166,0.313,0.2,mb,mb80379184,2020-01-24T17:01:17.160Z,"20km ENE of Ronan, Montana",earthquake,1.03,13.24,,1,reviewed,mb,mb
2020-01-23T17:04:29.971Z,-11.5935,166.7389,214.13,4.9,mb,,43,3.857,0.86,us,us60007dy1,2020-01-23T17:18:22.040Z,"138km SE of Lata, Solomon Islands",earthquake,10.3,8,0.108,27,reviewed,us,us
2020-01-23T17:03:40.260Z,35.6685,-117.4185,3.96,0.04,ml,4,182,0.08923,0.02,ci,ci39279600,2020-01-23T20:51:54.601Z,"11km S of Searles Valley, CA",earthquake,0.71,0.91,0.052,1,reviewed,ci,ci
2020-01-23T17:01:47.290Z,17.943,-66.8096,15,2.32,md,10,221,0.0766,0.26,pr,pr2020023051,2020-01-27T12:00:55.979Z,"5km S of Indios, Puerto Rico",earthquake,1.56,0.86,0.11,3,reviewed,pr,pr
2020-01-23T16:54:11.360Z,46.8653333,-112.5058333,10.98,1.05,ml,7,112,0.137,0.09,mb,mb80379129,2020-01-23T18:14:13.980Z,"16km SE of Lincoln, Montana",earthquake,0.36,0.64,0.116,2,reviewed,mb,mb
2020-01-23T16:53:27.210Z,37.5526667,-118.8746667,4.19,0.19,md,4,288,0.05197,0,nc,nc73330861,2020-01-23T19:45:24.128Z,"13km SE of Mammoth Lakes, CA",earthquake,2.06,2.19,0.093,4,reviewed,nc,nc
2020-01-23T16:50:03.258Z,38.2379,-118.4273,11.9,-0.3,ml,3,255.11,0.063,0.1169,nn,nn00715762,2020-01-24T02:08:10.227Z,"36km SSE of Hawthorne, Nevada",earthquake,,12.3,0,1,reviewed,nn,nn
2020-01-23T16:48:16.959Z,39.2632,-120.0365,3.3,0.1,ml,4,137.53,0.03,0.0744,nn,nn00715761,2020-01-24T02:08:09.066Z,"2km NNW of Kings Beach, California",earthquake,,4.1,0,1,reviewed,nn,nn
2020-01-23T16:47:55.359Z,38.4743,-118.3619,4.9,0.3,ml,5,143.46,0.044,0.1099,nn,nn00715760,2020-01-24T02:08:07.856Z,"23km ESE of Hawthorne, Nevada",earthquake,,3.6,0,1,reviewed,nn,nn
2020-01-23T16:47:54.876Z,39.2119,-120.069,9.7,-0.1,ml,4,154.67,0.045,0.0416,nn,nn00715759,2020-01-24T02:08:06.581Z,"3km SSW of Tahoe Vista, California",earthquake,,3.4,0.01,2,reviewed,nn,nn
2020-01-23T16:46:36.827Z,39.2123,-120.0646,9.4,-0.1,ml,4,153.92,0.048,0.0257,nn,nn00715753,2020-01-24T02:08:03.954Z,"3km SSW of Tahoe Vista, California",earthquake,,3.7,0.08,2,reviewed,nn,nn
2020-01-23T16:40:48.260Z,17.9038,-66.7525,7,2.93,md,12,217,0.1454,0.28,pr,pr2020023048,2020-01-27T12:00:05.990Z,"10km SSW of Tallaboa, Puerto Rico",earthquake,1.17,0.58,0.19,5,reviewed,pr,pr
2020-01-23T16:40:38.130Z,33.4598333,-116.4151667,9.95,1.29,ml,43,73,0.06401,0.22,ci,ci39279584,2020-01-23T16:51:33.270Z,"23km N of Borrego Springs, CA",earthquake,0.25,0.51,0.161,26,automatic,ci,ci
2020-01-23T16:40:06.820Z,33.2206667,-116.7326667,11.43,0.89,ml,30,38,0.02668,0.16,ci,ci39279576,2020-01-23T18:47:15.252Z,"4km SE of Lake Henshaw, CA",earthquake,0.27,0.54,0.157,18,reviewed,ci,ci
2020-01-23T16:32:18.820Z,51.8691,-177.9728,6.1,2,ml,,,,0.4,ak,ak02012b2sf6,2020-01-27T22:49:08.180Z,"11km E of Tanaga Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2020-01-23T16:31:50.450Z,35.13683333,-95.38116667,7.33,2.45,ml,35,130,0.09718092979,0.18,ok,ok2020bplu,2020-01-23T17:07:02.027Z,"1km NNW of Quinton, Oklahoma",earthquake,,0.7,0.24,12,reviewed,ok,ok
2020-01-23T16:23:23.342Z,5.0365,-82.5359,10,4.8,mb,,76,3.736,1.03,us,us60007dx2,2020-01-25T15:21:58.040Z,"South of Panama",earthquake,6.7,1.9,0.035,260,reviewed,us,us
2020-01-23T16:21:18.010Z,35.7775,-117.5935,9.26,0.94,ml,22,67,0.0383,0.16,ci,ci39279560,2020-01-23T21:01:45.057Z,"17km W of Searles Valley, CA",earthquake,0.23,0.61,0.119,10,reviewed,ci,ci
2020-01-23T16:17:57.460Z,35.8948333,-117.6691667,11.02,0.87,ml,13,90,0.05511,0.1,ci,ci39279552,2020-01-23T18:47:30.717Z,"22km ESE of Little Lake, CA",earthquake,0.29,0.5,0.102,6,reviewed,ci,ci
2020-01-23T16:17:26.980Z,17.9161,-66.8425,14,2.62,md,12,217,0.0695,0.17,pr,pr2020023045,2020-01-27T11:58:02.675Z,"8km SSW of Indios, Puerto Rico",earthquake,0.88,0.6,0.2,4,reviewed,pr,pr
2020-01-23T16:17:23.000Z,35.9438333,-117.675,4.9,1.03,ml,16,67,0.02039,0.17,ci,ci39279544,2020-01-23T16:20:58.800Z,"21km E of Little Lake, CA",earthquake,0.31,0.69,0.168,14,automatic,ci,ci
2020-01-23T16:11:39.563Z,63.098,-151.5149,12,1.6,ml,,,,0.26,ak,ak02012aycym,2020-01-27T22:49:07.581Z,"112km NW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-01-23T16:09:07.090Z,35.8605,-117.6606667,10.16,0.73,ml,10,99,0.06803,0.16,ci,ci39279528,2020-01-23T18:48:02.230Z,"24km ESE of Little Lake, CA",earthquake,0.44,1,0.177,8,reviewed,ci,ci
2020-01-23T16:08:04.070Z,38.8246651,-122.8046646,0.86,0.55,md,7,111,0.004412,0.03,nc,nc73330846,2020-01-23T17:03:03.879Z,"7km NW of The Geysers, CA",earthquake,0.34,0.84,,1,automatic,nc,nc
2020-01-23T16:06:35.910Z,37.5866667,-118.862,2.52,0.41,md,8,220,0.02634,0.01,nc,nc73330851,2020-01-23T20:21:03.600Z,"12km ESE of Mammoth Lakes, CA",earthquake,0.7,0.73,0.293,7,reviewed,nc,nc
2020-01-23T16:05:33.340Z,62.6469,-150.6027,30.2,1.6,ml,,,,1.22,ak,ak02012ax24w,2020-01-27T22:49:07.003Z,"44km NW of Talkeetna, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-01-23T16:02:31.190Z,46.2238333333333,-122.1915,9.57,0.41,ml,6,108,,0.22,uw,uw61567882,2020-01-23T17:55:54.280Z,"37km S of Morton, Washington",earthquake,1.63,1.02,0.113546586482856,4,reviewed,uw,uw
2020-01-23T15:56:58.480Z,43.6015,-110.5633333,5.11,0.02,ml,5,239,0.031,0.17,mb,mb80379119,2020-01-23T17:16:19.520Z,"21km NE of Jackson, Wyoming",earthquake,2.49,0.96,0.307,2,reviewed,mb,mb
2020-01-23T15:56:51.181Z,61.7687,-150.4957,42.9,1.8,ml,,,,0.62,ak,ak02012amlhb,2020-01-27T22:49:06.410Z,"24km W of Willow, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-01-23T15:45:58.450Z,38.8176651,-122.7854996,1.67,0.65,md,9,67,0.005788,0.02,nc,nc73330841,2020-01-23T16:02:02.513Z,"5km NNW of The Geysers, CA",earthquake,0.34,0.55,0.1,2,automatic,nc,nc
2020-01-23T15:39:22.590Z,17.9136,-66.9375,3,2.79,md,11,233,0.0847,0.16,pr,pr2020023043,2020-01-27T11:56:48.307Z,"7km SSW of Guanica, Puerto Rico",earthquake,0.77,0.68,0,1,reviewed,pr,pr
2020-01-23T15:37:41.810Z,37.625,-119.0108333,2.53,0.41,md,13,112,0.01476,0.04,nc,nc73330836,2020-01-23T20:13:01.555Z,"3km WSW of Mammoth Lakes, CA",earthquake,0.36,0.53,0.117,10,reviewed,nc,nc
2020-01-23T15:35:09.529Z,36.53733333,-98.9775,7.7,1.97,ml,43,99,0.05218975859,0.14,ok,ok2020bpjx,2020-01-23T15:41:12.553Z,"23km ENE of Mooreland, Oklahoma",earthquake,,0.2,0.23,19,reviewed,ok,ok
2020-01-23T15:30:38.349Z,32.9826,98.9503,14.59,4.2,mb,,64,7.446,0.58,us,us60007dwi,2020-01-25T15:14:05.040Z,"79km E of Qumong, China",earthquake,8.4,3.5,0.121,23,reviewed,us,us
2020-01-23T15:23:24.060Z,61.3043333,-152.2848333,2.05,-0.62,ml,7,167,0.06198,0.11,av,av70866324,2020-01-27T19:36:21.550Z,"87km NW of Nikiski, Alaska",earthquake,0.38,1.5,0.219,6,reviewed,av,av
2020-01-23T15:16:04.239Z,12.2576,-88.1718,62.64,4.6,mb,,170,1.205,0.75,us,us60007dvq,2020-01-25T15:11:01.040Z,"95km SW of Jiquilillo, Nicaragua",earthquake,7.5,8.5,0.047,134,reviewed,us,us
2020-01-23T15:15:15.770Z,34.0038333,-116.7626667,8.63,0.89,ml,26,69,0.04878,0.2,ci,ci39279480,2020-01-23T18:48:18.697Z,"10km NNE of Cabazon, CA",earthquake,0.36,0.82,0.151,25,reviewed,ci,ci
2020-01-23T15:07:35.590Z,53.8791667,-166.915,5.53,0.81,ml,7,176,0.07253,0.14,av,av70866349,2020-01-27T20:00:38.580Z,"24km W of Unalaska, Alaska",earthquake,0.39,0.71,0.424,7,reviewed,av,av
2020-01-23T14:52:08.612Z,61.3916,-150.9417,56.2,1.5,ml,,,,0.32,ak,ak02012a07q5,2020-01-27T22:49:05.823Z,"54km WSW of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-01-23T14:48:13.210Z,33.4955,-116.7851667,6.38,0.9,ml,34,38,0.02107,0.14,ci,ci39279432,2020-01-23T17:07:28.860Z,"9km NE of Aguanga, CA",earthquake,0.14,0.42,0.136,25,reviewed,ci,ci
2020-01-23T14:39:34.455Z,57.8578,-156.2167,141.2,2.3,ml,,,,0.67,ak,ak020129xhht,2020-01-27T22:49:05.127Z,"96km SSE of King Salmon, Alaska",earthquake,,0.7,,,automatic,ak,ak
2020-01-23T14:39:27.220Z,32.9515,-115.5265,9.77,1.12,ml,13,90,0.05759,0.26,ci,ci39279424,2020-01-23T17:44:53.035Z,"3km S of Brawley, CA",earthquake,0.56,1.16,0.404,4,reviewed,ci,ci
2020-01-23T14:36:03.467Z,39.211,-120.0714,9.5,-0.1,ml,5,156.42,0.043,0.0677,nn,nn00715742,2020-01-24T02:08:02.716Z,"3km SSW of Tahoe Vista, California",earthquake,,2.2,0.97,4,reviewed,nn,nn
2020-01-23T14:33:56.940Z,17.8994,-66.8003,10,3.9,ml,,204,0.106,0.44,us,us60007dug,2020-01-23T19:28:41.134Z,"10km S of Indios, Puerto Rico",earthquake,1,1.7,0.06,36,reviewed,us,us
2020-01-23T14:33:19.050Z,19.2076664,-155.4255066,32.15,1.84,md,40,154,0.03976,0.12,hv,hv71345762,2020-01-23T14:36:38.870Z,"5km E of Pahala, Hawaii",earthquake,0.69,0.78,0.08,4,automatic,hv,hv
2020-01-23T14:31:33.320Z,35.0073333,-118.886,14.67,1.94,ml,41,77,0.09552,0.24,ci,ci39279416,2020-01-23T16:03:18.748Z,"8km NNE of Grapevine, CA",earthquake,0.28,0.46,0.119,41,reviewed,ci,ci
2020-01-23T14:26:30.585Z,33.1034,98.9103,10,4.5,mb,,72,7.465,1.37,us,us60007due,2020-01-23T19:25:49.040Z,"77km E of Qumong, China",earthquake,5.4,1.9,0.111,24,reviewed,us,us
